subgrupo,fecha,semana_registro,turno,linea,sku,formato_L,hora,n_obs,volumen_mL
682,2026-09-15,9,A (06-14),L1,CIT-L05,0.5,08:00,1,504.65
682,2026-09-15,9,A (06-14),L1,CIT-L05,0.5,08:00,2,507.28
682,2026-09-15,9,A (06-14),L1,CIT-L05,0.5,08:00,3,505.62
682,2026-09-15,9,A (06-14),L1,CIT-L05,0.5,08:00,4,505.05
682,2026-09-15,9,A (06-14),L1,CIT-L05,0.5,08:00,5,508.06
683,2026-09-15,9,A (06-14),L1,CIT-L05,0.5,10:00,1,504.5
683,2026-09-15,9,A (06-14),L1,CIT-L05,0.5,10:00,2,508.02
683,2026-09-15,9,A (06-14),L1,CIT-L05,0.5,10:00,3,507.97
683,2026-09-15,9,A (06-14),L1,CIT-L05,0.5,10:00,4,506.28
683,2026-09-15,9,A (06-14),L1,CIT-L05,0.5,10:00,5,503.64
684,2026-09-15,9,A (06-14),L1,CIT-L05,0.5,12:00,1,505.09
684,2026-09-15,9,A (06-14),L1,CIT-L05,0.5,12:00,2,502.64
684,2026-09-15,9,A (06-14),L1,CIT-L05,0.5,12:00,3,508.71
684,2026-09-15,9,A (06-14),L1,CIT-L05,0.5,12:00,4,505.29
684,2026-09-15,9,A (06-14),L1,CIT-L05,0.5,12:00,5,506.19
685,2026-09-15,9,B (14-22),L1,FUN-B05,0.5,14:00,1,503.09
685,2026-09-15,9,B (14-22),L1,FUN-B05,0.5,14:00,2,508.11
685,2026-09-15,9,B (14-22),L1,FUN-B05,0.5,14:00,3,502.92
685,2026-09-15,9,B (14-22),L1,FUN-B05,0.5,14:00,4,505.61
685,2026-09-15,9,B (14-22),L1,FUN-B05,0.5,14:00,5,503.44
686,2026-09-15,9,B (14-22),L1,FUN-B05,0.5,16:00,1,506.73
686,2026-09-15,9,B (14-22),L1,FUN-B05,0.5,16:00,2,508.84
686,2026-09-15,9,B (14-22),L1,FUN-B05,0.5,16:00,3,505.39
686,2026-09-15,9,B (14-22),L1,FUN-B05,0.5,16:00,4,504.17
686,2026-09-15,9,B (14-22),L1,FUN-B05,0.5,16:00,5,505.07
687,2026-09-15,9,B (14-22),L1,FUN-B05,0.5,18:00,1,508.02
687,2026-09-15,9,B (14-22),L1,FUN-B05,0.5,18:00,2,504.97
687,2026-09-15,9,B (14-22),L1,FUN-B05,0.5,18:00,3,506.96
687,2026-09-15,9,B (14-22),L1,FUN-B05,0.5,18:00,4,504.57
687,2026-09-15,9,B (14-22),L1,FUN-B05,0.5,18:00,5,505.27
688,2026-09-15,9,B (14-22),L1,FUN-B05,0.5,20:00,1,506.61
688,2026-09-15,9,B (14-22),L1,FUN-B05,0.5,20:00,2,504.07
688,2026-09-15,9,B (14-22),L1,FUN-B05,0.5,20:00,3,505.62
688,2026-09-15,9,B (14-22),L1,FUN-B05,0.5,20:00,4,504.93
688,2026-09-15,9,B (14-22),L1,FUN-B05,0.5,20:00,5,503.2
689,2026-09-16,9,A (06-14),L1,FUN-B05,0.5,06:00,1,504.88
689,2026-09-16,9,A (06-14),L1,FUN-B05,0.5,06:00,2,503.4
689,2026-09-16,9,A (06-14),L1,FUN-B05,0.5,06:00,3,503.44
689,2026-09-16,9,A (06-14),L1,FUN-B05,0.5,06:00,4,505.9
689,2026-09-16,9,A (06-14),L1,FUN-B05,0.5,06:00,5,505.08
690,2026-09-16,9,A (06-14),L1,FUN-B05,0.5,08:00,1,504.67
690,2026-09-16,9,A (06-14),L1,FUN-B05,0.5,08:00,2,507.39
690,2026-09-16,9,A (06-14),L1,FUN-B05,0.5,08:00,3,502.89
690,2026-09-16,9,A (06-14),L1,FUN-B05,0.5,08:00,4,509.52
690,2026-09-16,9,A (06-14),L1,FUN-B05,0.5,08:00,5,510.12
691,2026-09-16,9,A (06-14),L1,FUN-B05,0.5,10:00,1,507.34
691,2026-09-16,9,A (06-14),L1,FUN-B05,0.5,10:00,2,506.93
691,2026-09-16,9,A (06-14),L1,FUN-B05,0.5,10:00,3,506.81
691,2026-09-16,9,A (06-14),L1,FUN-B05,0.5,10:00,4,505.04
691,2026-09-16,9,A (06-14),L1,FUN-B05,0.5,10:00,5,502.86
692,2026-09-16,9,A (06-14),L1,FUN-B05,0.5,12:00,1,506.87
692,2026-09-16,9,A (06-14),L1,FUN-B05,0.5,12:00,2,502.54
692,2026-09-16,9,A (06-14),L1,FUN-B05,0.5,12:00,3,508.32
692,2026-09-16,9,A (06-14),L1,FUN-B05,0.5,12:00,4,506.88
692,2026-09-16,9,A (06-14),L1,FUN-B05,0.5,12:00,5,502.13
693,2026-09-16,9,B (14-22),L1,CIT-L05,0.5,14:00,1,503.93
693,2026-09-16,9,B (14-22),L1,CIT-L05,0.5,14:00,2,506.02
693,2026-09-16,9,B (14-22),L1,CIT-L05,0.5,14:00,3,507.61
693,2026-09-16,9,B (14-22),L1,CIT-L05,0.5,14:00,4,502.34
693,2026-09-16,9,B (14-22),L1,CIT-L05,0.5,14:00,5,507.58
694,2026-09-16,9,B (14-22),L1,CIT-L05,0.5,16:00,1,508.98
694,2026-09-16,9,B (14-22),L1,CIT-L05,0.5,16:00,2,502.61
694,2026-09-16,9,B (14-22),L1,CIT-L05,0.5,16:00,3,506.68
694,2026-09-16,9,B (14-22),L1,CIT-L05,0.5,16:00,4,506.99
694,2026-09-16,9,B (14-22),L1,CIT-L05,0.5,16:00,5,503.8
695,2026-09-16,9,B (14-22),L1,CIT-L05,0.5,18:00,1,504.97
695,2026-09-16,9,B (14-22),L1,CIT-L05,0.5,18:00,2,505.34
695,2026-09-16,9,B (14-22),L1,CIT-L05,0.5,18:00,3,506.51
695,2026-09-16,9,B (14-22),L1,CIT-L05,0.5,18:00,4,509.92
695,2026-09-16,9,B (14-22),L1,CIT-L05,0.5,18:00,5,505.47
696,2026-09-16,9,B (14-22),L1,CIT-L05,0.5,20:00,1,506.93
696,2026-09-16,9,B (14-22),L1,CIT-L05,0.5,20:00,2,505.31
696,2026-09-16,9,B (14-22),L1,CIT-L05,0.5,20:00,3,502.86
696,2026-09-16,9,B (14-22),L1,CIT-L05,0.5,20:00,4,507.04
696,2026-09-16,9,B (14-22),L1,CIT-L05,0.5,20:00,5,508.7
697,2026-09-14,9,A (06-14),L2,NEC-D30,3.0,06:00,1,3005.96
697,2026-09-14,9,A (06-14),L2,NEC-D30,3.0,06:00,2,3005.54
697,2026-09-14,9,A (06-14),L2,NEC-D30,3.0,06:00,3,3012.36
697,2026-09-14,9,A (06-14),L2,NEC-D30,3.0,06:00,4,3006.31
697,2026-09-14,9,A (06-14),L2,NEC-D30,3.0,06:00,5,3003.94
698,2026-09-14,9,A (06-14),L2,NEC-D30,3.0,08:00,1,3014.37
698,2026-09-14,9,A (06-14),L2,NEC-D30,3.0,08:00,2,2995.22
698,2026-09-14,9,A (06-14),L2,NEC-D30,3.0,08:00,3,3002.29
698,2026-09-14,9,A (06-14),L2,NEC-D30,3.0,08:00,4,3000.56
698,2026-09-14,9,A (06-14),L2,NEC-D30,3.0,08:00,5,3003.26
699,2026-09-14,9,A (06-14),L2,NEC-D30,3.0,10:00,1,3003.09
699,2026-09-14,9,A (06-14),L2,NEC-D30,3.0,10:00,2,3011.3
699,2026-09-14,9,A (06-14),L2,NEC-D30,3.0,10:00,3,3009.33
699,2026-09-14,9,A (06-14),L2,NEC-D30,3.0,10:00,4,3015.55
699,2026-09-14,9,A (06-14),L2,NEC-D30,3.0,10:00,5,3014.06
700,2026-09-14,9,A (06-14),L2,NEC-D30,3.0,12:00,1,3009.29
700,2026-09-14,9,A (06-14),L2,NEC-D30,3.0,12:00,2,3005.33
700,2026-09-14,9,A (06-14),L2,NEC-D30,3.0,12:00,3,3017.27
700,2026-09-14,9,A (06-14),L2,NEC-D30,3.0,12:00,4,3003.37
700,2026-09-14,9,A (06-14),L2,NEC-D30,3.0,12:00,5,2996.9
701,2026-09-14,9,B (14-22),L2,FUN-B15,1.5,14:00,1,1504.11
701,2026-09-14,9,B (14-22),L2,FUN-B15,1.5,14:00,2,1506.63
701,2026-09-14,9,B (14-22),L2,FUN-B15,1.5,14:00,3,1506.41
701,2026-09-14,9,B (14-22),L2,FUN-B15,1.5,14:00,4,1502.48
701,2026-09-14,9,B (14-22),L2,FUN-B15,1.5,14:00,5,1510.98
702,2026-09-14,9,B (14-22),L2,FUN-B15,1.5,16:00,1,1502.47
702,2026-09-14,9,B (14-22),L2,FUN-B15,1.5,16:00,2,1502.83
702,2026-09-14,9,B (14-22),L2,FUN-B15,1.5,16:00,3,1501.26
702,2026-09-14,9,B (14-22),L2,FUN-B15,1.5,16:00,4,1502.75
702,2026-09-14,9,B (14-22),L2,FUN-B15,1.5,16:00,5,1501.35
703,2026-09-14,9,B (14-22),L2,FUN-B15,1.5,18:00,1,1510.09
703,2026-09-14,9,B (14-22),L2,FUN-B15,1.5,18:00,2,1500.87
703,2026-09-14,9,B (14-22),L2,FUN-B15,1.5,18:00,3,1503.11
703,2026-09-14,9,B (14-22),L2,FUN-B15,1.5,18:00,4,1501.7
703,2026-09-14,9,B (14-22),L2,FUN-B15,1.5,18:00,5,1497.62
704,2026-09-14,9,B (14-22),L2,FUN-B15,1.5,20:00,1,1502.57
704,2026-09-14,9,B (14-22),L2,FUN-B15,1.5,20:00,2,1505.12
704,2026-09-14,9,B (14-22),L2,FUN-B15,1.5,20:00,3,1501.66
704,2026-09-14,9,B (14-22),L2,FUN-B15,1.5,20:00,4,1503.96
704,2026-09-14,9,B (14-22),L2,FUN-B15,1.5,20:00,5,1498.53
705,2026-09-14,9,C (22-06),L2,CIT-L15,1.5,22:00,1,1507.8
705,2026-09-14,9,C (22-06),L2,CIT-L15,1.5,22:00,2,1503.67
705,2026-09-14,9,C (22-06),L2,CIT-L15,1.5,22:00,3,1501.83
705,2026-09-14,9,C (22-06),L2,CIT-L15,1.5,22:00,4,1503.53
705,2026-09-14,9,C (22-06),L2,CIT-L15,1.5,22:00,5,1500.95
706,2026-09-14,9,C (22-06),L2,CIT-L15,1.5,00:00,1,1499.49
706,2026-09-14,9,C (22-06),L2,CIT-L15,1.5,00:00,2,1497.26
706,2026-09-14,9,C (22-06),L2,CIT-L15,1.5,00:00,3,1501.2
706,2026-09-14,9,C (22-06),L2,CIT-L15,1.5,00:00,4,1505.24
706,2026-09-14,9,C (22-06),L2,CIT-L15,1.5,00:00,5,1507.79
707,2026-09-14,9,C (22-06),L2,CIT-L15,1.5,02:00,1,1497.61
707,2026-09-14,9,C (22-06),L2,CIT-L15,1.5,02:00,2,1516.04
707,2026-09-14,9,C (22-06),L2,CIT-L15,1.5,02:00,3,1506.21
707,2026-09-14,9,C (22-06),L2,CIT-L15,1.5,02:00,4,1514.04
707,2026-09-14,9,C (22-06),L2,CIT-L15,1.5,02:00,5,1505.36
708,2026-09-14,9,C (22-06),L2,CIT-L15,1.5,04:00,1,1504.21
708,2026-09-14,9,C (22-06),L2,CIT-L15,1.5,04:00,2,1499.72
708,2026-09-14,9,C (22-06),L2,CIT-L15,1.5,04:00,3,1502.27
708,2026-09-14,9,C (22-06),L2,CIT-L15,1.5,04:00,4,1502.53
708,2026-09-14,9,C (22-06),L2,CIT-L15,1.5,04:00,5,1510.76
709,2026-09-15,9,A (06-14),L2,CIT-L30,3.0,06:00,1,2996.96
709,2026-09-15,9,A (06-14),L2,CIT-L30,3.0,06:00,2,2993.98
709,2026-09-15,9,A (06-14),L2,CIT-L30,3.0,06:00,3,3003.12
709,2026-09-15,9,A (06-14),L2,CIT-L30,3.0,06:00,4,3006.33
709,2026-09-15,9,A (06-14),L2,CIT-L30,3.0,06:00,5,3003.66
710,2026-09-15,9,A (06-14),L2,CIT-L30,3.0,08:00,1,3004.8
710,2026-09-15,9,A (06-14),L2,CIT-L30,3.0,08:00,2,2991.99
710,2026-09-15,9,A (06-14),L2,CIT-L30,3.0,08:00,3,3010.64
710,2026-09-15,9,A (06-14),L2,CIT-L30,3.0,08:00,4,2998.1
710,2026-09-15,9,A (06-14),L2,CIT-L30,3.0,08:00,5,2995.1
711,2026-09-15,9,A (06-14),L2,CIT-L30,3.0,10:00,1,3010.96
711,2026-09-15,9,A (06-14),L2,CIT-L30,3.0,10:00,2,3006.81
711,2026-09-15,9,A (06-14),L2,CIT-L30,3.0,10:00,3,3003.04
711,2026-09-15,9,A (06-14),L2,CIT-L30,3.0,10:00,4,2997.02
711,2026-09-15,9,A (06-14),L2,CIT-L30,3.0,10:00,5,3002.57
712,2026-09-15,9,A (06-14),L2,CIT-L30,3.0,12:00,1,3008.34
712,2026-09-15,9,A (06-14),L2,CIT-L30,3.0,12:00,2,3003.09
712,2026-09-15,9,A (06-14),L2,CIT-L30,3.0,12:00,3,3018.34
712,2026-09-15,9,A (06-14),L2,CIT-L30,3.0,12:00,4,3008.87
712,2026-09-15,9,A (06-14),L2,CIT-L30,3.0,12:00,5,3009.81
713,2026-09-15,9,B (14-22),L2,NEC-D15,1.5,14:00,1,1497.8
713,2026-09-15,9,B (14-22),L2,NEC-D15,1.5,14:00,2,1501.21
713,2026-09-15,9,B (14-22),L2,NEC-D15,1.5,14:00,3,1501.23
713,2026-09-15,9,B (14-22),L2,NEC-D15,1.5,14:00,4,1506.32
713,2026-09-15,9,B (14-22),L2,NEC-D15,1.5,14:00,5,1497.97
714,2026-09-15,9,B (14-22),L2,NEC-D15,1.5,16:00,1,1507.13
714,2026-09-15,9,B (14-22),L2,NEC-D15,1.5,16:00,2,1509.43
714,2026-09-15,9,B (14-22),L2,NEC-D15,1.5,16:00,3,1506.97
714,2026-09-15,9,B (14-22),L2,NEC-D15,1.5,16:00,4,1495.44
714,2026-09-15,9,B (14-22),L2,NEC-D15,1.5,16:00,5,1509.43
715,2026-09-15,9,B (14-22),L2,NEC-D15,1.5,18:00,1,1508.99
715,2026-09-15,9,B (14-22),L2,NEC-D15,1.5,18:00,2,1503.05
715,2026-09-15,9,B (14-22),L2,NEC-D15,1.5,18:00,3,1514.0
715,2026-09-15,9,B (14-22),L2,NEC-D15,1.5,18:00,4,1503.44
715,2026-09-15,9,B (14-22),L2,NEC-D15,1.5,18:00,5,1506.09
716,2026-09-15,9,B (14-22),L2,NEC-D15,1.5,20:00,1,1501.69
716,2026-09-15,9,B (14-22),L2,NEC-D15,1.5,20:00,2,1500.82
716,2026-09-15,9,B (14-22),L2,NEC-D15,1.5,20:00,3,1498.87
716,2026-09-15,9,B (14-22),L2,NEC-D15,1.5,20:00,4,1508.66
716,2026-09-15,9,B (14-22),L2,NEC-D15,1.5,20:00,5,1502.7
717,2026-09-15,9,C (22-06),L2,NEC-D30,3.0,22:00,1,3008.6
717,2026-09-15,9,C (22-06),L2,NEC-D30,3.0,22:00,2,3017.87
717,2026-09-15,9,C (22-06),L2,NEC-D30,3.0,22:00,3,3019.44
717,2026-09-15,9,C (22-06),L2,NEC-D30,3.0,22:00,4,3011.23
717,2026-09-15,9,C (22-06),L2,NEC-D30,3.0,22:00,5,3023.76
718,2026-09-15,9,C (22-06),L2,NEC-D30,3.0,00:00,1,2998.29
718,2026-09-15,9,C (22-06),L2,NEC-D30,3.0,00:00,2,3006.05
718,2026-09-15,9,C (22-06),L2,NEC-D30,3.0,00:00,3,3017.02
718,2026-09-15,9,C (22-06),L2,NEC-D30,3.0,00:00,4,2988.41
718,2026-09-15,9,C (22-06),L2,NEC-D30,3.0,00:00,5,3011.37
719,2026-09-15,9,C (22-06),L2,NEC-D30,3.0,02:00,1,2984.14
719,2026-09-15,9,C (22-06),L2,NEC-D30,3.0,02:00,2,3014.07
719,2026-09-15,9,C (22-06),L2,NEC-D30,3.0,02:00,3,3031.93
719,2026-09-15,9,C (22-06),L2,NEC-D30,3.0,02:00,4,3003.15
719,2026-09-15,9,C (22-06),L2,NEC-D30,3.0,02:00,5,2992.69
720,2026-09-15,9,C (22-06),L2,NEC-D30,3.0,04:00,1,3008.06
720,2026-09-15,9,C (22-06),L2,NEC-D30,3.0,04:00,2,3036.85
720,2026-09-15,9,C (22-06),L2,NEC-D30,3.0,04:00,3,3003.22
720,2026-09-15,9,C (22-06),L2,NEC-D30,3.0,04:00,4,3015.92
720,2026-09-15,9,C (22-06),L2,NEC-D30,3.0,04:00,5,3018.39
721,2026-09-16,9,A (06-14),L2,FUN-B15,1.5,06:00,1,1503.03
721,2026-09-16,9,A (06-14),L2,FUN-B15,1.5,06:00,2,1503.03
721,2026-09-16,9,A (06-14),L2,FUN-B15,1.5,06:00,3,1501.89
721,2026-09-16,9,A (06-14),L2,FUN-B15,1.5,06:00,4,1502.12
721,2026-09-16,9,A (06-14),L2,FUN-B15,1.5,06:00,5,1506.47
722,2026-09-16,9,A (06-14),L2,FUN-B15,1.5,08:00,1,1503.7
722,2026-09-16,9,A (06-14),L2,FUN-B15,1.5,08:00,2,1494.71
722,2026-09-16,9,A (06-14),L2,FUN-B15,1.5,08:00,3,1498.81
722,2026-09-16,9,A (06-14),L2,FUN-B15,1.5,08:00,4,1497.86
722,2026-09-16,9,A (06-14),L2,FUN-B15,1.5,08:00,5,1507.67
723,2026-09-16,9,A (06-14),L2,FUN-B15,1.5,10:00,1,1507.31
723,2026-09-16,9,A (06-14),L2,FUN-B15,1.5,10:00,2,1504.09
723,2026-09-16,9,A (06-14),L2,FUN-B15,1.5,10:00,3,1503.05
723,2026-09-16,9,A (06-14),L2,FUN-B15,1.5,10:00,4,1504.86
723,2026-09-16,9,A (06-14),L2,FUN-B15,1.5,10:00,5,1511.57
724,2026-09-16,9,A (06-14),L2,FUN-B15,1.5,12:00,1,1504.49
724,2026-09-16,9,A (06-14),L2,FUN-B15,1.5,12:00,2,1500.81
724,2026-09-16,9,A (06-14),L2,FUN-B15,1.5,12:00,3,1503.51
724,2026-09-16,9,A (06-14),L2,FUN-B15,1.5,12:00,4,1501.0
724,2026-09-16,9,A (06-14),L2,FUN-B15,1.5,12:00,5,1507.72
725,2026-09-16,9,B (14-22),L2,NEC-D15,1.5,14:00,1,1501.08
725,2026-09-16,9,B (14-22),L2,NEC-D15,1.5,14:00,2,1504.76
725,2026-09-16,9,B (14-22),L2,NEC-D15,1.5,14:00,3,1504.76
725,2026-09-16,9,B (14-22),L2,NEC-D15,1.5,14:00,4,1513.32
725,2026-09-16,9,B (14-22),L2,NEC-D15,1.5,14:00,5,1496.33
726,2026-09-16,9,B (14-22),L2,NEC-D15,1.5,16:00,1,1504.12
726,2026-09-16,9,B (14-22),L2,NEC-D15,1.5,16:00,2,1505.44
726,2026-09-16,9,B (14-22),L2,NEC-D15,1.5,16:00,3,1497.13
726,2026-09-16,9,B (14-22),L2,NEC-D15,1.5,16:00,4,1503.84
726,2026-09-16,9,B (14-22),L2,NEC-D15,1.5,16:00,5,1501.52
727,2026-09-16,9,B (14-22),L2,NEC-D15,1.5,18:00,1,1494.94
727,2026-09-16,9,B (14-22),L2,NEC-D15,1.5,18:00,2,1500.91
727,2026-09-16,9,B (14-22),L2,NEC-D15,1.5,18:00,3,1508.43
727,2026-09-16,9,B (14-22),L2,NEC-D15,1.5,18:00,4,1502.76
727,2026-09-16,9,B (14-22),L2,NEC-D15,1.5,18:00,5,1493.1
728,2026-09-16,9,B (14-22),L2,NEC-D15,1.5,20:00,1,1508.42
728,2026-09-16,9,B (14-22),L2,NEC-D15,1.5,20:00,2,1494.51
728,2026-09-16,9,B (14-22),L2,NEC-D15,1.5,20:00,3,1505.94
728,2026-09-16,9,B (14-22),L2,NEC-D15,1.5,20:00,4,1500.02
728,2026-09-16,9,B (14-22),L2,NEC-D15,1.5,20:00,5,1502.32
729,2026-09-16,9,C (22-06),L2,CIT-L15,1.5,22:00,1,1512.21
729,2026-09-16,9,C (22-06),L2,CIT-L15,1.5,22:00,2,1511.34
729,2026-09-16,9,C (22-06),L2,CIT-L15,1.5,22:00,3,1509.3
729,2026-09-16,9,C (22-06),L2,CIT-L15,1.5,22:00,4,1504.64
729,2026-09-16,9,C (22-06),L2,CIT-L15,1.5,22:00,5,1504.38
730,2026-09-16,9,C (22-06),L2,CIT-L15,1.5,00:00,1,1499.48
730,2026-09-16,9,C (22-06),L2,CIT-L15,1.5,00:00,2,1502.61
730,2026-09-16,9,C (22-06),L2,CIT-L15,1.5,00:00,3,1499.66
730,2026-09-16,9,C (22-06),L2,CIT-L15,1.5,00:00,4,1504.66
730,2026-09-16,9,C (22-06),L2,CIT-L15,1.5,00:00,5,1515.62
731,2026-09-16,9,C (22-06),L2,CIT-L15,1.5,02:00,1,1500.38
731,2026-09-16,9,C (22-06),L2,CIT-L15,1.5,02:00,2,1501.26
731,2026-09-16,9,C (22-06),L2,CIT-L15,1.5,02:00,3,1515.35
731,2026-09-16,9,C (22-06),L2,CIT-L15,1.5,02:00,4,1497.88
731,2026-09-16,9,C (22-06),L2,CIT-L15,1.5,02:00,5,1496.53
732,2026-09-16,9,C (22-06),L2,CIT-L15,1.5,04:00,1,1503.13
732,2026-09-16,9,C (22-06),L2,CIT-L15,1.5,04:00,2,1488.8
732,2026-09-16,9,C (22-06),L2,CIT-L15,1.5,04:00,3,1512.91
732,2026-09-16,9,C (22-06),L2,CIT-L15,1.5,04:00,4,1506.13
732,2026-09-16,9,C (22-06),L2,CIT-L15,1.5,04:00,5,1503.43
733,2026-09-17,9,A (06-14),L2,NEC-D15,1.5,06:00,1,1506.43
733,2026-09-17,9,A (06-14),L2,NEC-D15,1.5,06:00,2,1502.88
733,2026-09-17,9,A (06-14),L2,NEC-D15,1.5,06:00,3,1506.12
733,2026-09-17,9,A (06-14),L2,NEC-D15,1.5,06:00,4,1501.65
733,2026-09-17,9,A (06-14),L2,NEC-D15,1.5,06:00,5,1504.22
734,2026-09-17,9,A (06-14),L2,NEC-D15,1.5,08:00,1,1499.06
734,2026-09-17,9,A (06-14),L2,NEC-D15,1.5,08:00,2,1502.0
734,2026-09-17,9,A (06-14),L2,NEC-D15,1.5,08:00,3,1506.14
734,2026-09-17,9,A (06-14),L2,NEC-D15,1.5,08:00,4,1495.19
734,2026-09-17,9,A (06-14),L2,NEC-D15,1.5,08:00,5,1505.21
735,2026-09-17,9,A (06-14),L2,NEC-D15,1.5,10:00,1,1518.66
735,2026-09-17,9,A (06-14),L2,NEC-D15,1.5,10:00,2,1502.05
735,2026-09-17,9,A (06-14),L2,NEC-D15,1.5,10:00,3,1499.6
735,2026-09-17,9,A (06-14),L2,NEC-D15,1.5,10:00,4,1502.49
735,2026-09-17,9,A (06-14),L2,NEC-D15,1.5,10:00,5,1491.52
736,2026-09-17,9,A (06-14),L2,NEC-D15,1.5,12:00,1,1505.44
736,2026-09-17,9,A (06-14),L2,NEC-D15,1.5,12:00,2,1504.32
736,2026-09-17,9,A (06-14),L2,NEC-D15,1.5,12:00,3,1504.26
736,2026-09-17,9,A (06-14),L2,NEC-D15,1.5,12:00,4,1506.26
736,2026-09-17,9,A (06-14),L2,NEC-D15,1.5,12:00,5,1503.77
737,2026-09-17,9,B (14-22),L2,NEC-D30,3.0,14:00,1,3013.89
737,2026-09-17,9,B (14-22),L2,NEC-D30,3.0,14:00,2,3004.04
737,2026-09-17,9,B (14-22),L2,NEC-D30,3.0,14:00,3,3005.52
737,2026-09-17,9,B (14-22),L2,NEC-D30,3.0,14:00,4,3006.51
737,2026-09-17,9,B (14-22),L2,NEC-D30,3.0,14:00,5,3013.68
738,2026-09-17,9,B (14-22),L2,NEC-D30,3.0,16:00,1,3000.24
738,2026-09-17,9,B (14-22),L2,NEC-D30,3.0,16:00,2,3006.21
738,2026-09-17,9,B (14-22),L2,NEC-D30,3.0,16:00,3,3014.99
738,2026-09-17,9,B (14-22),L2,NEC-D30,3.0,16:00,4,2999.48
738,2026-09-17,9,B (14-22),L2,NEC-D30,3.0,16:00,5,3004.05
739,2026-09-17,9,B (14-22),L2,NEC-D30,3.0,18:00,1,3010.96
739,2026-09-17,9,B (14-22),L2,NEC-D30,3.0,18:00,2,2995.76
739,2026-09-17,9,B (14-22),L2,NEC-D30,3.0,18:00,3,3008.74
739,2026-09-17,9,B (14-22),L2,NEC-D30,3.0,18:00,4,3005.87
739,2026-09-17,9,B (14-22),L2,NEC-D30,3.0,18:00,5,3002.54
740,2026-09-17,9,B (14-22),L2,NEC-D30,3.0,20:00,1,2998.79
740,2026-09-17,9,B (14-22),L2,NEC-D30,3.0,20:00,2,3000.34
740,2026-09-17,9,B (14-22),L2,NEC-D30,3.0,20:00,3,3004.13
740,2026-09-17,9,B (14-22),L2,NEC-D30,3.0,20:00,4,3011.21
740,2026-09-17,9,B (14-22),L2,NEC-D30,3.0,20:00,5,3027.54
741,2026-09-17,9,C (22-06),L2,CIT-L30,3.0,22:00,1,2996.16
741,2026-09-17,9,C (22-06),L2,CIT-L30,3.0,22:00,2,3004.55
741,2026-09-17,9,C (22-06),L2,CIT-L30,3.0,22:00,3,2999.48
741,2026-09-17,9,C (22-06),L2,CIT-L30,3.0,22:00,4,3006.89
741,2026-09-17,9,C (22-06),L2,CIT-L30,3.0,22:00,5,3015.42
742,2026-09-17,9,C (22-06),L2,CIT-L30,3.0,00:00,1,3011.58
742,2026-09-17,9,C (22-06),L2,CIT-L30,3.0,00:00,2,3019.24
742,2026-09-17,9,C (22-06),L2,CIT-L30,3.0,00:00,3,3008.5
742,2026-09-17,9,C (22-06),L2,CIT-L30,3.0,00:00,4,3022.01
742,2026-09-17,9,C (22-06),L2,CIT-L30,3.0,00:00,5,3020.18
743,2026-09-17,9,C (22-06),L2,CIT-L30,3.0,02:00,1,3007.54
743,2026-09-17,9,C (22-06),L2,CIT-L30,3.0,02:00,2,3007.06
743,2026-09-17,9,C (22-06),L2,CIT-L30,3.0,02:00,3,3003.34
743,2026-09-17,9,C (22-06),L2,CIT-L30,3.0,02:00,4,3004.39
743,2026-09-17,9,C (22-06),L2,CIT-L30,3.0,02:00,5,3009.26
744,2026-09-17,9,C (22-06),L2,CIT-L30,3.0,04:00,1,3025.46
744,2026-09-17,9,C (22-06),L2,CIT-L30,3.0,04:00,2,3012.18
744,2026-09-17,9,C (22-06),L2,CIT-L30,3.0,04:00,3,3001.36
744,2026-09-17,9,C (22-06),L2,CIT-L30,3.0,04:00,4,3000.97
744,2026-09-17,9,C (22-06),L2,CIT-L30,3.0,04:00,5,3013.39
745,2026-09-18,9,A (06-14),L2,CIT-L15,1.5,06:00,1,1499.34
745,2026-09-18,9,A (06-14),L2,CIT-L15,1.5,06:00,2,1497.83
745,2026-09-18,9,A (06-14),L2,CIT-L15,1.5,06:00,3,1505.88
745,2026-09-18,9,A (06-14),L2,CIT-L15,1.5,06:00,4,1508.62
745,2026-09-18,9,A (06-14),L2,CIT-L15,1.5,06:00,5,1503.22
746,2026-09-18,9,A (06-14),L2,CIT-L15,1.5,08:00,1,1502.66
746,2026-09-18,9,A (06-14),L2,CIT-L15,1.5,08:00,2,1496.22
746,2026-09-18,9,A (06-14),L2,CIT-L15,1.5,08:00,3,1507.81
746,2026-09-18,9,A (06-14),L2,CIT-L15,1.5,08:00,4,1504.57
746,2026-09-18,9,A (06-14),L2,CIT-L15,1.5,08:00,5,1502.1
747,2026-09-18,9,A (06-14),L2,CIT-L15,1.5,10:00,1,1496.86
747,2026-09-18,9,A (06-14),L2,CIT-L15,1.5,10:00,2,1502.46
747,2026-09-18,9,A (06-14),L2,CIT-L15,1.5,10:00,3,1506.29
747,2026-09-18,9,A (06-14),L2,CIT-L15,1.5,10:00,4,1505.0
747,2026-09-18,9,A (06-14),L2,CIT-L15,1.5,10:00,5,1500.83
748,2026-09-18,9,A (06-14),L2,CIT-L15,1.5,12:00,1,1500.63
748,2026-09-18,9,A (06-14),L2,CIT-L15,1.5,12:00,2,1494.35
748,2026-09-18,9,A (06-14),L2,CIT-L15,1.5,12:00,3,1499.51
748,2026-09-18,9,A (06-14),L2,CIT-L15,1.5,12:00,4,1500.94
