semana,fecha_lunes,anio_iso,semana_iso,sku,ventas_cajas,dias_sin_stock,promocion,precio_lista_clp,precio_efectivo_clp
15,2024-01-08,2024,2,FUN-B15,1112.0,0.0,0,14880,14880
16,2024-01-15,2024,3,FUN-B15,1049.0,0.0,0,14880,14880
17,2024-01-22,2024,4,FUN-B15,973.0,0.0,0,14880,14880
18,2024-01-29,2024,5,FUN-B15,1328.0,0.0,0,14880,14880
19,2024-02-05,2024,6,FUN-B15,1457.0,0.0,1,14880,10939
20,2024-02-12,2024,7,FUN-B15,1066.0,0.0,0,14880,14880
21,2024-02-19,2024,8,FUN-B15,1157.0,0.0,0,14880,14880
22,2024-02-26,2024,9,FUN-B15,1196.0,0.0,0,14880,14880
23,2024-03-04,2024,10,FUN-B15,1031.0,0.0,0,14880,14880
24,2024-03-11,2024,11,FUN-B15,1355.0,0.0,0,14880,14880
25,2024-03-18,2024,12,FUN-B15,1214.0,0.0,0,14880,14880
26,2024-03-25,2024,13,FUN-B15,919.0,0.0,0,14880,14880
27,2024-04-01,2024,14,FUN-B15,1066.0,0.0,0,14880,14880
28,2024-04-08,2024,15,FUN-B15,1973.0,0.0,1,14880,11902
29,2024-04-15,2024,16,FUN-B15,987.0,0.0,0,14880,14880
30,2024-04-22,2024,17,FUN-B15,913.0,0.0,0,14880,14880
31,2024-04-29,2024,18,FUN-B15,986.0,0.0,0,14880,14880
32,2024-05-06,2024,19,FUN-B15,897.0,0.0,0,14880,14880
33,2024-05-13,2024,20,FUN-B15,653.0,0.0,0,14880,14880
34,2024-05-20,2024,21,FUN-B15,941.0,0.0,0,14880,14880
35,2024-05-27,2024,22,FUN-B15,783.0,0.0,0,14880,14880
36,2024-06-03,2024,23,FUN-B15,832.0,0.0,0,14880,14880
37,2024-06-10,2024,24,FUN-B15,793.0,0.0,0,14880,14880
38,2024-06-17,2024,25,FUN-B15,813.0,0.0,0,14880,14880
39,2024-06-24,2024,26,FUN-B15,1327.0,0.0,1,14880,12295
40,2024-07-01,2024,27,FUN-B15,645.0,0.0,0,14880,14880
41,2024-07-08,2024,28,FUN-B15,727.0,0.0,0,14880,14880
42,2024-07-15,2024,29,FUN-B15,637.0,0.0,0,14880,14880
43,2024-07-22,2024,30,FUN-B15,790.0,0.0,0,14880,14880
44,2024-07-29,2024,31,FUN-B15,664.0,0.0,0,14880,14880
45,2024-08-05,2024,32,FUN-B15,1166.0,0.0,1,14880,12090
46,2024-08-12,2024,33,FUN-B15,734.0,0.0,0,14880,14880
47,2024-08-19,2024,34,FUN-B15,821.0,0.0,0,14880,14880
48,2024-08-26,2024,35,FUN-B15,921.0,0.0,0,14880,14880
49,2024-09-02,2024,36,FUN-B15,994.0,0.0,0,14880,14880
50,2024-09-09,2024,37,FUN-B15,735.0,0.0,0,14880,14880
51,2024-09-16,2024,38,FUN-B15,720.0,0.0,0,14880,14880
52,2024-09-23,2024,39,FUN-B15,1288.0,0.0,1,14880,11313
53,2024-09-30,2024,40,FUN-B15,650.0,0.0,0,14880,14880
54,2024-10-07,2024,41,FUN-B15,1071.0,0.0,0,14880,14880
55,2024-10-14,2024,42,FUN-B15,1011.0,0.0,0,14880,14880
56,2024-10-21,2024,43,FUN-B15,874.0,0.0,0,14880,14880
57,2024-10-28,2024,44,FUN-B15,989.0,0.0,0,14880,14880
58,2024-11-04,2024,45,FUN-B15,784.0,0.0,0,14880,14880
59,2024-11-11,2024,46,FUN-B15,929.0,0.0,0,14880,14880
60,2024-11-18,2024,47,FUN-B15,1556.0,0.0,1,14880,11787
61,2024-11-25,2024,48,FUN-B15,864.0,0.0,0,14880,14880
62,2024-12-02,2024,49,FUN-B15,1078.0,0.0,0,14880,14880
63,2024-12-09,2024,50,FUN-B15,1104.0,0.0,0,14880,14880
64,2024-12-16,2024,51,FUN-B15,1162.0,0.0,0,14880,14880
65,2024-12-23,2024,52,FUN-B15,1161.0,0.0,0,14880,14880
66,2024-12-30,2025,1,FUN-B15,1222.0,0.0,0,14880,14880
67,2025-01-06,2025,2,FUN-B15,1365.0,0.0,0,14880,14880
68,2025-01-13,2025,3,FUN-B15,1152.0,0.0,0,14880,14880
69,2025-01-20,2025,4,FUN-B15,1097.0,0.0,0,14880,14880
70,2025-01-27,2025,5,FUN-B15,1255.0,0.0,0,14880,14880
71,2025-02-03,2025,6,FUN-B15,1342.0,0.0,1,14880,11192
72,2025-02-10,2025,7,FUN-B15,940.0,0.0,0,14880,14880
73,2025-02-17,2025,8,FUN-B15,916.0,0.0,0,14880,14880
74,2025-02-24,2025,9,FUN-B15,980.0,0.0,0,14880,14880
75,2025-03-03,2025,10,FUN-B15,1049.0,0.0,0,14880,14880
76,2025-03-10,2025,11,FUN-B15,1103.0,0.0,0,14880,14880
77,2025-03-17,2025,12,FUN-B15,1102.0,0.0,0,14880,14880
78,2025-03-24,2025,13,FUN-B15,1232.0,0.0,0,14880,14880
79,2025-03-31,2025,14,FUN-B15,1365.0,0.0,0,14880,14880
80,2025-04-07,2025,15,FUN-B15,1366.0,0.0,0,14880,14880
81,2025-04-14,2025,16,FUN-B15,1703.0,0.0,1,14880,10688
82,2025-04-21,2025,17,FUN-B15,892.0,0.0,0,14880,14880
83,2025-04-28,2025,18,FUN-B15,892.0,0.0,0,14880,14880
84,2025-05-05,2025,19,FUN-B15,842.0,0.0,0,14880,14880
85,2025-05-12,2025,20,FUN-B15,1080.0,0.0,0,14880,14880
86,2025-05-19,2025,21,FUN-B15,1173.0,0.0,0,14880,14880
87,2025-05-26,2025,22,FUN-B15,1081.0,0.0,0,14880,14880
88,2025-06-02,2025,23,FUN-B15,898.0,0.0,0,14880,14880
89,2025-06-09,2025,24,FUN-B15,915.0,0.0,0,14880,14880
90,2025-06-16,2025,25,FUN-B15,1356.0,0.0,1,14880,11927
91,2025-06-23,2025,26,FUN-B15,863.0,0.0,0,14880,14880
92,2025-06-30,2025,27,FUN-B15,931.0,0.0,0,14880,14880
93,2025-07-07,2025,28,FUN-B15,768.0,0.0,0,14880,14880
94,2025-07-14,2025,29,FUN-B15,752.0,0.0,0,14880,14880
95,2025-07-21,2025,30,FUN-B15,971.0,0.0,0,14880,14880
96,2025-07-28,2025,31,FUN-B15,997.0,0.0,0,14880,14880
97,2025-08-04,2025,32,FUN-B15,1312.0,0.0,0,14880,14880
98,2025-08-11,2025,33,FUN-B15,1231.0,0.0,0,14880,14880
99,2025-08-18,2025,34,FUN-B15,1337.0,0.0,0,14880,14880
100,2025-08-25,2025,35,FUN-B15,1235.0,0.0,0,14880,14880
101,2025-09-01,2025,36,FUN-B15,2113.0,0.0,1,14880,12124
102,2025-09-08,2025,37,FUN-B15,1090.0,0.0,0,14880,14880
103,2025-09-15,2025,38,FUN-B15,1016.0,0.0,0,14880,14880
104,2025-09-22,2025,39,FUN-B15,1180.0,0.0,0,14880,14880
105,2025-09-29,2025,40,FUN-B15,1442.0,0.0,0,14880,14880
106,2025-10-06,2025,41,FUN-B15,1193.0,0.0,0,14880,14880
107,2025-10-13,2025,42,FUN-B15,1339.0,0.0,0,14880,14880
108,2025-10-20,2025,43,FUN-B15,2483.0,0.0,1,14880,10911
109,2025-10-27,2025,44,FUN-B15,1333.0,0.0,0,14880,14880
110,2025-11-03,2025,45,FUN-B15,1786.0,0.0,0,14880,14880
111,2025-11-10,2025,46,FUN-B15,1616.0,0.0,0,14880,14880
112,2025-11-17,2025,47,FUN-B15,1460.0,0.0,0,14880,14880
113,2025-11-24,2025,48,FUN-B15,1675.0,0.0,0,14880,14880
114,2025-12-01,2025,49,FUN-B15,1409.0,0.0,0,14880,14880
115,2025-12-08,2025,50,FUN-B15,2988.0,1.0,1,14880,12446
116,2025-12-15,2025,51,FUN-B15,1239.0,0.0,0,14880,14880
117,2025-12-22,2025,52,FUN-B15,1707.0,0.0,0,14880,14880
118,2025-12-29,2026,1,FUN-B15,2205.0,0.0,0,14880,14880
119,2026-01-05,2026,2,FUN-B15,1754.0,0.0,0,14880,14880
120,2026-01-12,2026,3,FUN-B15,1977.0,0.0,0,14880,14880
121,2026-01-19,2026,4,FUN-B15,2044.0,0.0,0,14880,14880
122,2026-01-26,2026,5,FUN-B15,2988.0,1.0,1,14880,11204
123,2026-02-02,2026,6,FUN-B15,1662.0,0.0,0,14880,14880
124,2026-02-09,2026,7,FUN-B15,2145.0,0.0,0,14880,14880
125,2026-02-16,2026,8,FUN-B15,1836.0,0.0,0,14880,14880
126,2026-02-23,2026,9,FUN-B15,1912.0,0.0,0,14880,14880
127,2026-03-02,2026,10,FUN-B15,2058.0,0.0,0,14880,14880
128,2026-03-09,2026,11,FUN-B15,2979.0,0.0,1,14880,11675
129,2026-03-16,2026,12,FUN-B15,1809.0,0.0,0,14880,14880
130,2026-03-23,2026,13,FUN-B15,2072.0,0.0,0,14880,14880
131,2026-03-30,2026,14,FUN-B15,2024.0,0.0,0,14880,14880
132,2026-04-06,2026,15,FUN-B15,1359.0,0.0,0,14880,14880
133,2026-04-13,2026,16,FUN-B15,1608.0,0.0,0,14880,14880
134,2026-04-20,2026,17,FUN-B15,2006.0,0.0,0,14880,14880
135,2026-04-27,2026,18,FUN-B15,2976.0,0.0,1,14880,12637
136,2026-05-04,2026,19,FUN-B15,1448.0,0.0,0,14880,14880
137,2026-05-11,2026,20,FUN-B15,1963.0,0.0,0,14880,14880
138,2026-05-18,2026,21,FUN-B15,1556.0,0.0,0,14880,14880
139,2026-05-25,2026,22,FUN-B15,1287.0,0.0,0,14880,14880
140,2026-06-01,2026,23,FUN-B15,1601.0,0.0,0,14880,14880
141,2026-06-08,2026,24,FUN-B15,1383.0,0.0,0,14880,14880
142,2026-06-15,2026,25,FUN-B15,1649.0,0.0,0,14880,14880
143,2026-06-22,2026,26,FUN-B15,1355.0,0.0,0,14880,14880
144,2026-06-29,2026,27,FUN-B15,2210.0,0.0,1,14880,11171
145,2026-07-06,2026,28,FUN-B15,1144.0,0.0,0,14880,14880
146,2026-07-13,2026,29,FUN-B15,1233.0,0.0,0,14880,14880
147,2026-07-20,2026,30,FUN-B15,1706.0,0.0,0,14880,14880
148,2026-07-27,2026,31,FUN-B15,1441.0,0.0,0,14880,14880
149,2026-08-03,2026,32,FUN-B15,1468.0,0.0,0,14880,14880
150,2026-08-10,2026,33,FUN-B15,2164.0,0.0,1,14880,10853
151,2026-08-17,2026,34,FUN-B15,1180.0,0.0,0,14880,14880
152,2026-08-24,2026,35,FUN-B15,1390.0,0.0,0,14880,14880
153,2026-08-31,2026,36,FUN-B15,1208.0,0.0,0,14880,14880
154,2026-09-07,2026,37,FUN-B15,1611.0,0.0,0,14880,14880
155,2026-09-14,2026,38,FUN-B15,1239.0,0.0,0,14880,14880
156,2026-09-21,2026,39,FUN-B15,1409.0,0.0,0,14880,14880
1,2023-10-02,2023,40,FUN-B30,166.0,0.0,0,19840,19840
2,2023-10-09,2023,41,FUN-B30,158.0,2.0,0,19840,19840
3,2023-10-16,2023,42,FUN-B30,164.0,1.0,0,19840,19840
4,2023-10-23,2023,43,FUN-B30,177.0,1.0,0,19840,19840
5,2023-10-30,2023,44,FUN-B30,0.0,0.0,0,19840,19840
6,2023-11-06,2023,45,FUN-B30,193.0,4.0,1,19840,14209
7,2023-11-13,2023,46,FUN-B30,184.0,1.0,0,19840,19840
8,2023-11-20,2023,47,FUN-B30,0.0,0.0,0,19840,19840
9,2023-11-27,2023,48,FUN-B30,206.0,4.0,0,19840,19840
10,2023-12-04,2023,49,FUN-B30,0.0,0.0,0,19840,19840
11,2023-12-11,2023,50,FUN-B30,215.0,3.0,0,19840,19840
12,2023-12-18,2023,51,FUN-B30,0.0,0.0,0,19840,19840
13,2023-12-25,2023,52,FUN-B30,230.0,2.0,0,19840,19840
14,2024-01-01,2024,1,FUN-B30,0.0,0.0,0,19840,19840
15,2024-01-08,2024,2,FUN-B30,228.0,2.0,1,19840,16318
16,2024-01-15,2024,3,FUN-B30,146.0,0.0,0,19840,19840
17,2024-01-22,2024,4,FUN-B30,196.0,0.0,0,19840,19840
18,2024-01-29,2024,5,FUN-B30,221.0,1.0,0,19840,19840
19,2024-02-05,2024,6,FUN-B30,0.0,0.0,0,19840,19840
20,2024-02-12,2024,7,FUN-B30,0.0,0.0,0,19840,19840
21,2024-02-19,2024,8,FUN-B30,237.0,2.0,0,19840,19840
22,2024-02-26,2024,9,FUN-B30,196.0,0.0,0,19840,19840
23,2024-03-04,2024,10,FUN-B30,159.0,0.0,0,19840,19840
24,2024-03-11,2024,11,FUN-B30,233.0,3.0,1,19840,14235
25,2024-03-18,2024,12,FUN-B30,0.0,0.0,0,19840,19840
26,2024-03-25,2024,13,FUN-B30,199.0,0.0,0,19840,19840
27,2024-04-01,2024,14,FUN-B30,193.0,0.0,0,19840,19840
28,2024-04-08,2024,15,FUN-B30,227.0,2.0,0,19840,19840
29,2024-04-15,2024,16,FUN-B30,0.0,0.0,0,19840,19840
30,2024-04-22,2024,17,FUN-B30,212.0,2.0,0,19840,19840
31,2024-04-29,2024,18,FUN-B30,171.0,0.0,0,19840,19840
32,2024-05-06,2024,19,FUN-B30,146.0,0.0,0,19840,19840
33,2024-05-13,2024,20,FUN-B30,179.0,0.0,0,19840,19840
34,2024-05-20,2024,21,FUN-B30,187.0,2.0,0,19840,19840
35,2024-05-27,2024,22,FUN-B30,0.0,0.0,0,19840,19840
36,2024-06-03,2024,23,FUN-B30,186.0,3.0,1,19840,14326
37,2024-06-10,2024,24,FUN-B30,169.0,4.0,0,19840,19840
38,2024-06-17,2024,25,FUN-B30,98.0,0.0,0,19840,19840
39,2024-06-24,2024,26,FUN-B30,175.0,4.0,0,19840,19840
40,2024-07-01,2024,27,FUN-B30,174.0,1.0,0,19840,19840
41,2024-07-08,2024,28,FUN-B30,0.0,0.0,0,19840,19840
42,2024-07-15,2024,29,FUN-B30,0.0,0.0,0,19840,19840
43,2024-07-22,2024,30,FUN-B30,164.0,0.0,0,19840,19840
44,2024-07-29,2024,31,FUN-B30,0.0,0.0,1,19840,14860
45,2024-08-05,2024,32,FUN-B30,168.0,1.0,0,19840,19840
46,2024-08-12,2024,33,FUN-B30,0.0,0.0,0,19840,19840
47,2024-08-19,2024,34,FUN-B30,171.0,2.0,0,19840,19840
48,2024-08-26,2024,35,FUN-B30,0.0,0.0,0,19840,19840
49,2024-09-02,2024,36,FUN-B30,0.0,0.0,0,19840,19840
50,2024-09-09,2024,37,FUN-B30,167.0,0.0,0,19840,19840
51,2024-09-16,2024,38,FUN-B30,0.0,0.0,0,19840,19840
52,2024-09-23,2024,39,FUN-B30,0.0,0.0,0,19840,19840
53,2024-09-30,2024,40,FUN-B30,0.0,0.0,0,19840,19840
54,2024-10-07,2024,41,FUN-B30,0.0,0.0,1,19840,15761
55,2024-10-14,2024,42,FUN-B30,201.0,2.0,0,19840,19840
56,2024-10-21,2024,43,FUN-B30,195.0,2.0,0,19840,19840
57,2024-10-28,2024,44,FUN-B30,0.0,0.0,0,19840,19840
58,2024-11-04,2024,45,FUN-B30,0.0,0.0,0,19840,19840
59,2024-11-11,2024,46,FUN-B30,0.0,0.0,0,19840,19840
60,2024-11-18,2024,47,FUN-B30,229.0,2.0,0,19840,19840
61,2024-11-25,2024,48,FUN-B30,231.0,3.0,0,19840,19840
62,2024-12-02,2024,49,FUN-B30,0.0,0.0,0,19840,19840
63,2024-12-09,2024,50,FUN-B30,0.0,0.0,0,19840,19840
64,2024-12-16,2024,51,FUN-B30,0.0,0.0,1,19840,16121
65,2024-12-23,2024,52,FUN-B30,0.0,0.0,0,19840,19840
66,2024-12-30,2025,1,FUN-B30,0.0,0.0,0,19840,19840
67,2025-01-06,2025,2,FUN-B30,0.0,0.0,0,19840,19840
68,2025-01-13,2025,3,FUN-B30,245.0,0.0,0,19840,19840
69,2025-01-20,2025,4,FUN-B30,0.0,0.0,0,19840,19840
70,2025-01-27,2025,5,FUN-B30,0.0,0.0,0,19840,19840
71,2025-02-03,2025,6,FUN-B30,270.0,4.0,1,19840,14113
72,2025-02-10,2025,7,FUN-B30,220.0,0.0,0,19840,19840
73,2025-02-17,2025,8,FUN-B30,277.0,4.0,0,19840,19840
74,2025-02-24,2025,9,FUN-B30,260.0,2.0,0,19840,19840
75,2025-03-03,2025,10,FUN-B30,0.0,0.0,0,19840,19840
76,2025-03-10,2025,11,FUN-B30,148.0,0.0,0,19840,19840
77,2025-03-17,2025,12,FUN-B30,259.0,2.0,0,19840,19840
78,2025-03-24,2025,13,FUN-B30,0.0,0.0,0,19840,19840
79,2025-03-31,2025,14,FUN-B30,256.0,4.0,0,19840,19840
80,2025-04-07,2025,15,FUN-B30,0.0,0.0,1,19840,15152
81,2025-04-14,2025,16,FUN-B30,0.0,0.0,0,19840,19840
82,2025-04-21,2025,17,FUN-B30,263.0,2.0,0,19840,19840
83,2025-04-28,2025,18,FUN-B30,223.0,1.0,0,19840,19840
84,2025-05-05,2025,19,FUN-B30,0.0,0.0,0,19840,19840
85,2025-05-12,2025,20,FUN-B30,0.0,0.0,0,19840,19840
86,2025-05-19,2025,21,FUN-B30,227.0,2.0,0,19840,19840
87,2025-05-26,2025,22,FUN-B30,148.0,0.0,0,19840,19840
88,2025-06-02,2025,23,FUN-B30,205.0,0.0,0,19840,19840
89,2025-06-09,2025,24,FUN-B30,0.0,0.0,0,19840,19840
90,2025-06-16,2025,25,FUN-B30,0.0,0.0,0,19840,19840
91,2025-06-23,2025,26,FUN-B30,195.0,0.0,0,19840,19840
92,2025-06-30,2025,27,FUN-B30,197.0,5.0,1,19840,16047
93,2025-07-07,2025,28,FUN-B30,0.0,0.0,0,19840,19840
94,2025-07-14,2025,29,FUN-B30,151.0,0.0,0,19840,19840
95,2025-07-21,2025,30,FUN-B30,189.0,3.0,0,19840,19840
96,2025-07-28,2025,31,FUN-B30,182.0,0.0,0,19840,19840
97,2025-08-04,2025,32,FUN-B30,0.0,0.0,0,19840,19840
98,2025-08-11,2025,33,FUN-B30,226.0,0.0,0,19840,19840
99,2025-08-18,2025,34,FUN-B30,277.0,1.0,0,19840,19840
100,2025-08-25,2025,35,FUN-B30,266.0,3.0,1,19840,16252
101,2025-09-01,2025,36,FUN-B30,169.0,0.0,0,19840,19840
102,2025-09-08,2025,37,FUN-B30,292.0,3.0,0,19840,19840
103,2025-09-15,2025,38,FUN-B30,306.0,2.0,0,19840,19840
104,2025-09-22,2025,39,FUN-B30,0.0,0.0,0,19840,19840
105,2025-09-29,2025,40,FUN-B30,0.0,0.0,0,19840,19840
106,2025-10-06,2025,41,FUN-B30,0.0,0.0,0,19840,19840
107,2025-10-13,2025,42,FUN-B30,320.0,2.0,0,19840,19840
108,2025-10-20,2025,43,FUN-B30,301.0,2.0,0,19840,19840
109,2025-10-27,2025,44,FUN-B30,0.0,0.0,0,19840,19840
110,2025-11-03,2025,45,FUN-B30,0.0,0.0,0,19840,19840
111,2025-11-10,2025,46,FUN-B30,324.0,1.0,0,19840,19840
112,2025-11-17,2025,47,FUN-B30,0.0,0.0,1,19840,15052
113,2025-11-24,2025,48,FUN-B30,0.0,0.0,0,19840,19840
114,2025-12-01,2025,49,FUN-B30,0.0,0.0,0,19840,19840
115,2025-12-08,2025,50,FUN-B30,324.0,1.0,0,19840,19840
116,2025-12-15,2025,51,FUN-B30,0.0,0.0,0,19840,19840
117,2025-12-22,2025,52,FUN-B30,0.0,0.0,0,19840,19840
118,2025-12-29,2026,1,FUN-B30,0.0,0.0,0,19840,19840
119,2026-01-05,2026,2,FUN-B30,324.0,3.0,0,19840,19840
120,2026-01-12,2026,3,FUN-B30,324.0,5.0,1,19840,15133
121,2026-01-19,2026,4,FUN-B30,0.0,0.0,0,19840,19840
122,2026-01-26,2026,5,FUN-B30,0.0,0.0,0,19840,19840
123,2026-02-02,2026,6,FUN-B30,324.0,3.0,0,19840,19840
124,2026-02-09,2026,7,FUN-B30,324.0,2.0,0,19840,19840
125,2026-02-16,2026,8,FUN-B30,0.0,0.0,0,19840,19840
126,2026-02-23,2026,9,FUN-B30,0.0,0.0,0,19840,19840
127,2026-03-02,2026,10,FUN-B30,0.0,0.0,1,19840,16815
128,2026-03-09,2026,11,FUN-B30,0.0,0.0,0,19840,19840
129,2026-03-16,2026,12,FUN-B30,277.0,0.0,0,19840,19840
130,2026-03-23,2026,13,FUN-B30,324.0,5.0,0,19840,19840
131,2026-03-30,2026,14,FUN-B30,324.0,4.0,0,19840,19840
132,2026-04-06,2026,15,FUN-B30,0.0,0.0,0,19840,19840
133,2026-04-13,2026,16,FUN-B30,316.0,0.0,0,19840,19840
134,2026-04-20,2026,17,FUN-B30,0.0,0.0,0,19840,19840
135,2026-04-27,2026,18,FUN-B30,291.0,0.0,0,19840,19840
136,2026-05-04,2026,19,FUN-B30,324.0,4.0,1,19840,16582
137,2026-05-11,2026,20,FUN-B30,324.0,3.0,0,19840,19840
138,2026-05-18,2026,21,FUN-B30,0.0,0.0,0,19840,19840
139,2026-05-25,2026,22,FUN-B30,319.0,0.0,0,19840,19840
140,2026-06-01,2026,23,FUN-B30,0.0,0.0,0,19840,19840
141,2026-06-08,2026,24,FUN-B30,203.0,0.0,0,19840,19840
142,2026-06-15,2026,25,FUN-B30,0.0,0.0,0,19840,19840
143,2026-06-22,2026,26,FUN-B30,260.0,0.0,0,19840,19840
144,2026-06-29,2026,27,FUN-B30,308.0,2.0,0,19840,19840
145,2026-07-06,2026,28,FUN-B30,238.0,0.0,0,19840,19840
146,2026-07-13,2026,29,FUN-B30,288.0,3.0,1,19840,15130
147,2026-07-20,2026,30,FUN-B30,309.0,2.0,0,19840,19840
148,2026-07-27,2026,31,FUN-B30,0.0,0.0,0,19840,19840
149,2026-08-03,2026,32,FUN-B30,292.0,0.0,0,19840,19840
150,2026-08-10,2026,33,FUN-B30,294.0,0.0,0,19840,19840
151,2026-08-17,2026,34,FUN-B30,0.0,0.0,0,19840,19840
152,2026-08-24,2026,35,FUN-B30,0.0,0.0,1,19840,14445
153,2026-08-31,2026,36,FUN-B30,0.0,0.0,0,19840,19840
154,2026-09-07,2026,37,FUN-B30,0.0,0.0,0,19840,19840
155,2026-09-14,2026,38,FUN-B30,324.0,3.0,0,19840,19840
156,2026-09-21,2026,39,FUN-B30,0.0,0.0,0,19840,19840
