t,semana,iso_anio,iso_semana,sku,familia,formato_g,canal,pedidos_cajas,despachos_cajas,precio_clp_caja,promo,fiestas_patrias,semana_santa,planta_cerrada
67,2024-06-10,2024,24,POR-480,POR,480,Retail,1373.0,1373.0,20475.0,0,0,0,0
68,2024-06-17,2024,25,POR-480,POR,480,Retail,1163.0,1163.0,20488.0,0,0,0,0
69,2024-06-24,2024,26,POR-480,POR,480,Retail,1145.0,1145.0,20502.0,0,0,0,0
70,2024-07-01,2024,27,POR-480,POR,480,Retail,1226.0,1226.0,20515.0,0,0,0,0
71,2024-07-08,2024,28,POR-480,POR,480,Retail,1258.0,1258.0,20529.0,0,0,0,0
72,2024-07-15,2024,29,POR-480,POR,480,Retail,1195.0,1195.0,20543.0,0,0,0,0
73,2024-07-22,2024,30,POR-480,POR,480,Retail,2246.0,1662.0,16856.0,1,0,0,0
74,2024-07-29,2024,31,POR-480,POR,480,Retail,1040.0,1040.0,20570.0,0,0,0,0
75,2024-08-05,2024,32,POR-480,POR,480,Retail,978.0,978.0,20583.0,0,0,0,0
76,2024-08-12,2024,33,POR-480,POR,480,Retail,1066.0,1066.0,20597.0,0,0,0,0
77,2024-08-19,2024,34,POR-480,POR,480,Retail,1113.0,1113.0,20611.0,0,0,0,0
78,2024-08-26,2024,35,POR-480,POR,480,Retail,1139.0,1139.0,20624.0,0,0,0,0
79,2024-09-02,2024,36,POR-480,POR,480,Retail,1259.0,1259.0,20638.0,0,0,0,0
80,2024-09-09,2024,37,POR-480,POR,480,Retail,1515.0,1515.0,20652.0,0,0,0,0
81,2024-09-16,2024,38,POR-480,POR,480,Retail,1846.0,1665.0,20665.0,0,1,0,0
82,2024-09-23,2024,39,POR-480,POR,480,Retail,1851.0,1665.0,16957.0,1,0,0,0
83,2024-09-30,2024,40,POR-480,POR,480,Retail,887.0,887.0,20693.0,0,0,0,0
84,2024-10-07,2024,41,POR-480,POR,480,Retail,1055.0,1055.0,20706.0,0,0,0,0
85,2024-10-14,2024,42,POR-480,POR,480,Retail,970.0,970.0,20720.0,0,0,0,0
86,2024-10-21,2024,43,POR-480,POR,480,Retail,795.0,795.0,20734.0,0,0,0,0
87,2024-10-28,2024,44,POR-480,POR,480,Retail,867.0,867.0,20747.0,0,0,0,0
88,2024-11-04,2024,45,POR-480,POR,480,Retail,868.0,868.0,20761.0,0,0,0,0
89,2024-11-11,2024,46,POR-480,POR,480,Retail,814.0,814.0,20775.0,0,0,0,0
90,2024-11-18,2024,47,POR-480,POR,480,Retail,858.0,858.0,20789.0,0,0,0,0
91,2024-11-25,2024,48,POR-480,POR,480,Retail,716.0,716.0,20802.0,0,0,0,0
92,2024-12-02,2024,49,POR-480,POR,480,Retail,741.0,741.0,20816.0,0,0,0,0
93,2024-12-09,2024,50,POR-480,POR,480,Retail,452.0,452.0,20830.0,0,0,0,0
94,2024-12-16,2024,51,POR-480,POR,480,Retail,599.0,599.0,20844.0,0,0,0,0
95,2024-12-23,2024,52,POR-480,POR,480,Retail,888.0,888.0,17103.0,1,0,0,0
96,2024-12-30,2025,1,POR-480,POR,480,Retail,442.0,442.0,20871.0,0,0,0,0
97,2025-01-06,2025,2,POR-480,POR,480,Retail,562.0,562.0,20885.0,0,0,0,0
98,2025-01-13,2025,3,POR-480,POR,480,Retail,469.0,469.0,20899.0,0,0,0,0
99,2025-01-20,2025,4,POR-480,POR,480,Retail,467.0,467.0,20913.0,0,0,0,0
100,2025-01-27,2025,5,POR-480,POR,480,Retail,554.0,0.0,20927.0,0,0,0,1
101,2025-02-03,2025,6,POR-480,POR,480,Retail,857.0,0.0,20941.0,0,0,0,1
102,2025-02-10,2025,7,POR-480,POR,480,Retail,997.0,997.0,20954.0,0,0,0,0
103,2025-02-17,2025,8,POR-480,POR,480,Retail,623.0,623.0,20968.0,0,0,0,0
104,2025-02-24,2025,9,POR-480,POR,480,Retail,944.0,944.0,17205.0,1,0,0,0
105,2025-03-03,2025,10,POR-480,POR,480,Retail,446.0,446.0,20996.0,0,0,0,0
106,2025-03-10,2025,11,POR-480,POR,480,Retail,569.0,569.0,21010.0,0,0,0,0
107,2025-03-17,2025,12,POR-480,POR,480,Retail,1228.0,1228.0,17240.0,1,0,0,0
108,2025-03-24,2025,13,POR-480,POR,480,Retail,528.0,528.0,21038.0,0,0,0,0
109,2025-03-31,2025,14,POR-480,POR,480,Retail,572.0,572.0,21052.0,0,0,0,0
110,2025-04-07,2025,15,POR-480,POR,480,Retail,994.0,994.0,21066.0,0,0,0,0
111,2025-04-14,2025,16,POR-480,POR,480,Retail,971.0,971.0,21080.0,0,0,1,0
112,2025-04-21,2025,17,POR-480,POR,480,Retail,984.0,984.0,21093.0,0,0,0,0
113,2025-04-28,2025,18,POR-480,POR,480,Retail,1061.0,1061.0,21107.0,0,0,0,0
114,2025-05-05,2025,19,POR-480,POR,480,Retail,1011.0,1011.0,21121.0,0,0,0,0
115,2025-05-12,2025,20,POR-480,POR,480,Retail,1116.0,1116.0,21135.0,0,0,0,0
116,2025-05-19,2025,21,POR-480,POR,480,Retail,1312.0,1312.0,21149.0,0,0,0,0
117,2025-05-26,2025,22,POR-480,POR,480,Retail,982.0,982.0,21163.0,0,0,0,0
118,2025-06-02,2025,23,POR-480,POR,480,Retail,929.0,929.0,21177.0,0,0,0,0
119,2025-06-09,2025,24,POR-480,POR,480,Retail,2070.0,1677.0,17377.0,1,0,0,0
120,2025-06-16,2025,25,POR-480,POR,480,Retail,842.0,842.0,21205.0,0,0,0,0
121,2025-06-23,2025,26,POR-480,POR,480,Retail,1170.0,1170.0,21219.0,0,0,0,0
122,2025-06-30,2025,27,POR-480,POR,480,Retail,1303.0,1303.0,21233.0,0,0,0,0
123,2025-07-07,2025,28,POR-480,POR,480,Retail,1251.0,1251.0,21248.0,0,0,0,0
124,2025-07-14,2025,29,POR-480,POR,480,Retail,1444.0,1444.0,21262.0,0,0,0,0
125,2025-07-21,2025,30,POR-480,POR,480,Retail,1045.0,1045.0,21276.0,0,0,0,0
126,2025-07-28,2025,31,POR-480,POR,480,Retail,1315.0,1315.0,21290.0,0,0,0,0
127,2025-08-04,2025,32,POR-480,POR,480,Retail,950.0,950.0,21304.0,0,0,0,0
128,2025-08-11,2025,33,POR-480,POR,480,Retail,1089.0,1089.0,21318.0,0,0,0,0
129,2025-08-18,2025,34,POR-480,POR,480,Retail,1288.0,1288.0,21332.0,0,0,0,0
130,2025-08-25,2025,35,POR-480,POR,480,Retail,953.0,953.0,21346.0,0,0,0,0
131,2025-09-01,2025,36,POR-480,POR,480,Retail,941.0,941.0,21360.0,0,0,0,0
132,2025-09-08,2025,37,POR-480,POR,480,Retail,1124.0,1124.0,21374.0,0,0,0,0
133,2025-09-15,2025,38,POR-480,POR,480,Retail,1324.0,1324.0,21389.0,0,1,0,0
134,2025-09-22,2025,39,POR-480,POR,480,Retail,966.0,966.0,21403.0,0,0,0,0
135,2025-09-29,2025,40,POR-480,POR,480,Retail,1141.0,1141.0,17562.0,1,0,0,0
136,2025-10-06,2025,41,POR-480,POR,480,Retail,880.0,880.0,21431.0,0,0,0,0
137,2025-10-13,2025,42,POR-480,POR,480,Retail,834.0,834.0,21445.0,0,0,0,0
138,2025-10-20,2025,43,POR-480,POR,480,Retail,786.0,786.0,21459.0,0,0,0,0
139,2025-10-27,2025,44,POR-480,POR,480,Retail,799.0,799.0,21474.0,0,0,0,0
140,2025-11-03,2025,45,POR-480,POR,480,Retail,524.0,524.0,21488.0,0,0,0,0
141,2025-11-10,2025,46,POR-480,POR,480,Retail,1080.0,1080.0,17632.0,1,0,0,0
142,2025-11-17,2025,47,POR-480,POR,480,Retail,561.0,561.0,21516.0,0,0,0,0
143,2025-11-24,2025,48,POR-480,POR,480,Retail,1258.0,1258.0,17655.0,1,0,0,0
144,2025-12-01,2025,49,POR-480,POR,480,Retail,575.0,575.0,21545.0,0,0,0,0
145,2025-12-08,2025,50,POR-480,POR,480,Retail,618.0,618.0,21559.0,0,0,0,0
146,2025-12-15,2025,51,POR-480,POR,480,Retail,606.0,606.0,21573.0,0,0,0,0
147,2025-12-22,2025,52,POR-480,POR,480,Retail,678.0,678.0,21588.0,0,0,0,0
148,2025-12-29,2026,1,POR-480,POR,480,Retail,1193.0,1193.0,17714.0,1,0,0,0
149,2026-01-05,2026,2,POR-480,POR,480,Retail,511.0,511.0,21616.0,0,0,0,0
150,2026-01-12,2026,3,POR-480,POR,480,Retail,1116.0,1116.0,17737.0,1,0,0,0
151,2026-01-19,2026,4,POR-480,POR,480,Retail,396.0,396.0,21645.0,0,0,0,0
152,2026-01-26,2026,5,POR-480,POR,480,Retail,559.0,0.0,21659.0,0,0,0,1
153,2026-02-02,2026,6,POR-480,POR,480,Retail,902.0,0.0,21673.0,0,0,0,1
154,2026-02-09,2026,7,POR-480,POR,480,Retail,1247.0,1247.0,21688.0,0,0,0,0
155,2026-02-16,2026,8,POR-480,POR,480,Retail,632.0,632.0,21702.0,0,0,0,0
156,2026-02-23,2026,9,POR-480,POR,480,Retail,598.0,598.0,21716.0,0,0,0,0
157,2026-03-02,2026,10,POR-480,POR,480,Retail,615.0,615.0,21731.0,0,0,0,0
158,2026-03-09,2026,11,POR-480,POR,480,Retail,818.0,818.0,21745.0,0,0,0,0
159,2026-03-16,2026,12,POR-480,POR,480,Retail,760.0,760.0,21760.0,0,0,0,0
160,2026-03-23,2026,13,POR-480,POR,480,Retail,1033.0,1033.0,21774.0,0,0,0,0
161,2026-03-30,2026,14,POR-480,POR,480,Retail,933.0,933.0,21788.0,0,0,1,0
162,2026-04-06,2026,15,POR-480,POR,480,Retail,799.0,799.0,21803.0,0,0,0,0
163,2026-04-13,2026,16,POR-480,POR,480,Retail,879.0,879.0,21817.0,0,0,0,0
164,2026-04-20,2026,17,POR-480,POR,480,Retail,1569.0,1569.0,17902.0,1,0,0,0
165,2026-04-27,2026,18,POR-480,POR,480,Retail,803.0,803.0,21846.0,0,0,0,0
166,2026-05-04,2026,19,POR-480,POR,480,Retail,1223.0,1223.0,21861.0,0,0,0,0
167,2026-05-11,2026,20,POR-480,POR,480,Retail,982.0,982.0,21875.0,0,0,0,0
168,2026-05-18,2026,21,POR-480,POR,480,Retail,1039.0,1039.0,21890.0,0,0,0,0
169,2026-05-25,2026,22,POR-480,POR,480,Retail,1245.0,1245.0,21904.0,0,0,0,0
170,2026-06-01,2026,23,POR-480,POR,480,Retail,1242.0,1242.0,21919.0,0,0,0,0
171,2026-06-08,2026,24,POR-480,POR,480,Retail,2464.0,1694.0,17985.0,1,0,0,0
172,2026-06-15,2026,25,POR-480,POR,480,Retail,1118.0,1118.0,21948.0,0,0,0,0
173,2026-06-22,2026,26,POR-480,POR,480,Retail,1195.0,1195.0,21962.0,0,0,0,0
174,2026-06-29,2026,27,POR-480,POR,480,Retail,1431.0,1431.0,21977.0,0,0,0,0
175,2026-07-06,2026,28,POR-480,POR,480,Retail,1405.0,1405.0,21991.0,0,0,0,0
176,2026-07-13,2026,29,POR-480,POR,480,Retail,1086.0,1086.0,22006.0,0,0,0,0
177,2026-07-20,2026,30,POR-480,POR,480,Retail,1098.0,1098.0,22020.0,0,0,0,0
178,2026-07-27,2026,31,POR-480,POR,480,Retail,1467.0,1467.0,22035.0,0,0,0,0
179,2026-08-03,2026,32,POR-480,POR,480,Retail,1279.0,1279.0,22049.0,0,0,0,0
180,2026-08-10,2026,33,POR-480,POR,480,Retail,1410.0,1410.0,22064.0,0,0,0,0
181,2026-08-17,2026,34,POR-480,POR,480,Retail,1075.0,1075.0,22079.0,0,0,0,0
182,2026-08-24,2026,35,POR-480,POR,480,Retail,1047.0,1047.0,22093.0,0,0,0,0
1,2023-03-06,2023,10,POR-3000,POR,3000,FoodService,0.0,0.0,61800.0,0,0,0,0
2,2023-03-13,2023,11,POR-3000,POR,3000,FoodService,65.0,65.0,61841.0,0,0,0,0
3,2023-03-20,2023,12,POR-3000,POR,3000,FoodService,0.0,0.0,61882.0,0,0,0,0
4,2023-03-27,2023,13,POR-3000,POR,3000,FoodService,0.0,0.0,61923.0,0,0,0,0
5,2023-04-03,2023,14,POR-3000,POR,3000,FoodService,85.0,85.0,61964.0,0,0,1,0
6,2023-04-10,2023,15,POR-3000,POR,3000,FoodService,0.0,0.0,62005.0,0,0,0,0
7,2023-04-17,2023,16,POR-3000,POR,3000,FoodService,260.0,173.0,62046.0,0,0,0,0
8,2023-04-24,2023,17,POR-3000,POR,3000,FoodService,75.0,75.0,62087.0,0,0,0,0
9,2023-05-01,2023,18,POR-3000,POR,3000,FoodService,110.0,110.0,62128.0,0,0,0,0
10,2023-05-08,2023,19,POR-3000,POR,3000,FoodService,0.0,0.0,62169.0,0,0,0,0
11,2023-05-15,2023,20,POR-3000,POR,3000,FoodService,0.0,0.0,62210.0,0,0,0,0
12,2023-05-22,2023,21,POR-3000,POR,3000,FoodService,100.0,100.0,62251.0,0,0,0,0
13,2023-05-29,2023,22,POR-3000,POR,3000,FoodService,105.0,105.0,62293.0,0,0,0,0
14,2023-06-05,2023,23,POR-3000,POR,3000,FoodService,0.0,0.0,62334.0,0,0,0,0
15,2023-06-12,2023,24,POR-3000,POR,3000,FoodService,110.0,110.0,62375.0,0,0,0,0
16,2023-06-19,2023,25,POR-3000,POR,3000,FoodService,125.0,125.0,62416.0,0,0,0,0
17,2023-06-26,2023,26,POR-3000,POR,3000,FoodService,125.0,125.0,62458.0,0,0,0,0
18,2023-07-03,2023,27,POR-3000,POR,3000,FoodService,125.0,125.0,62499.0,0,0,0,0
19,2023-07-10,2023,28,POR-3000,POR,3000,FoodService,0.0,0.0,62540.0,0,0,0,0
20,2023-07-17,2023,29,POR-3000,POR,3000,FoodService,120.0,120.0,62582.0,0,0,0,0
21,2023-07-24,2023,30,POR-3000,POR,3000,FoodService,115.0,115.0,62623.0,0,0,0,0
22,2023-07-31,2023,31,POR-3000,POR,3000,FoodService,0.0,0.0,62665.0,0,0,0,0
23,2023-08-07,2023,32,POR-3000,POR,3000,FoodService,500.0,174.0,62706.0,0,0,0,0
24,2023-08-14,2023,33,POR-3000,POR,3000,FoodService,425.0,174.0,62748.0,0,0,0,0
25,2023-08-21,2023,34,POR-3000,POR,3000,FoodService,0.0,0.0,62789.0,0,0,0,0
26,2023-08-28,2023,35,POR-3000,POR,3000,FoodService,130.0,130.0,62831.0,0,0,0,0
27,2023-09-04,2023,36,POR-3000,POR,3000,FoodService,120.0,120.0,62872.0,0,0,0,0
28,2023-09-11,2023,37,POR-3000,POR,3000,FoodService,0.0,0.0,62914.0,0,0,0,0
29,2023-09-18,2023,38,POR-3000,POR,3000,FoodService,670.0,174.0,62955.0,0,1,0,0
30,2023-09-25,2023,39,POR-3000,POR,3000,FoodService,90.0,90.0,62997.0,0,0,0,0
31,2023-10-02,2023,40,POR-3000,POR,3000,FoodService,100.0,100.0,63039.0,0,0,0,0
32,2023-10-09,2023,41,POR-3000,POR,3000,FoodService,95.0,95.0,63081.0,0,0,0,0
33,2023-10-16,2023,42,POR-3000,POR,3000,FoodService,0.0,0.0,63122.0,0,0,0,0
34,2023-10-23,2023,43,POR-3000,POR,3000,FoodService,95.0,95.0,63164.0,0,0,0,0
35,2023-10-30,2023,44,POR-3000,POR,3000,FoodService,105.0,105.0,63206.0,0,0,0,0
36,2023-11-06,2023,45,POR-3000,POR,3000,FoodService,75.0,75.0,63248.0,0,0,0,0
37,2023-11-13,2023,46,POR-3000,POR,3000,FoodService,80.0,80.0,63290.0,0,0,0,0
38,2023-11-20,2023,47,POR-3000,POR,3000,FoodService,0.0,0.0,63331.0,0,0,0,0
39,2023-11-27,2023,48,POR-3000,POR,3000,FoodService,75.0,75.0,63373.0,0,0,0,0
40,2023-12-04,2023,49,POR-3000,POR,3000,FoodService,65.0,65.0,63415.0,0,0,0,0
41,2023-12-11,2023,50,POR-3000,POR,3000,FoodService,0.0,0.0,63457.0,0,0,0,0
42,2023-12-18,2023,51,POR-3000,POR,3000,FoodService,60.0,60.0,63499.0,0,0,0,0
43,2023-12-25,2023,52,POR-3000,POR,3000,FoodService,60.0,60.0,63541.0,0,0,0,0
44,2024-01-01,2024,1,POR-3000,POR,3000,FoodService,55.0,55.0,63583.0,0,0,0,0
45,2024-01-08,2024,2,POR-3000,POR,3000,FoodService,0.0,0.0,63625.0,0,0,0,0
46,2024-01-15,2024,3,POR-3000,POR,3000,FoodService,55.0,55.0,63667.0,0,0,0,0
47,2024-01-22,2024,4,POR-3000,POR,3000,FoodService,0.0,0.0,63710.0,0,0,0,0
48,2024-01-29,2024,5,POR-3000,POR,3000,FoodService,0.0,0.0,63752.0,0,0,0,1
49,2024-02-05,2024,6,POR-3000,POR,3000,FoodService,240.0,0.0,63794.0,0,0,0,1
50,2024-02-12,2024,7,POR-3000,POR,3000,FoodService,224.0,175.0,63836.0,0,0,0,0
51,2024-02-19,2024,8,POR-3000,POR,3000,FoodService,0.0,0.0,63878.0,0,0,0,0
52,2024-02-26,2024,9,POR-3000,POR,3000,FoodService,60.0,60.0,63921.0,0,0,0,0
53,2024-03-04,2024,10,POR-3000,POR,3000,FoodService,80.0,80.0,63963.0,0,0,0,0
54,2024-03-11,2024,11,POR-3000,POR,3000,FoodService,65.0,65.0,64005.0,0,0,0,0
55,2024-03-18,2024,12,POR-3000,POR,3000,FoodService,100.0,100.0,64048.0,0,0,0,0
56,2024-03-25,2024,13,POR-3000,POR,3000,FoodService,90.0,90.0,64090.0,0,0,1,0
57,2024-04-01,2024,14,POR-3000,POR,3000,FoodService,0.0,0.0,64132.0,0,0,0,0
58,2024-04-08,2024,15,POR-3000,POR,3000,FoodService,0.0,0.0,64175.0,0,0,0,0
59,2024-04-15,2024,16,POR-3000,POR,3000,FoodService,0.0,0.0,64217.0,0,0,0,0
60,2024-04-22,2024,17,POR-3000,POR,3000,FoodService,95.0,95.0,64260.0,0,0,0,0
61,2024-04-29,2024,18,POR-3000,POR,3000,FoodService,100.0,100.0,64302.0,0,0,0,0
62,2024-05-06,2024,19,POR-3000,POR,3000,FoodService,100.0,100.0,64345.0,0,0,0,0
63,2024-05-13,2024,20,POR-3000,POR,3000,FoodService,315.0,175.0,64388.0,0,0,0,0
64,2024-05-20,2024,21,POR-3000,POR,3000,FoodService,115.0,115.0,64430.0,0,0,0,0
65,2024-05-27,2024,22,POR-3000,POR,3000,FoodService,0.0,0.0,64473.0,0,0,0,0
66,2024-06-03,2024,23,POR-3000,POR,3000,FoodService,0.0,0.0,64515.0,0,0,0,0
67,2024-06-10,2024,24,POR-3000,POR,3000,FoodService,145.0,145.0,64558.0,0,0,0,0
68,2024-06-17,2024,25,POR-3000,POR,3000,FoodService,415.0,175.0,64601.0,0,0,0,0
69,2024-06-24,2024,26,POR-3000,POR,3000,FoodService,0.0,0.0,64644.0,0,0,0,0
70,2024-07-01,2024,27,POR-3000,POR,3000,FoodService,465.0,175.0,64686.0,0,0,0,0
71,2024-07-08,2024,28,POR-3000,POR,3000,FoodService,140.0,140.0,64729.0,0,0,0,0
72,2024-07-15,2024,29,POR-3000,POR,3000,FoodService,115.0,115.0,64772.0,0,0,0,0
73,2024-07-22,2024,30,POR-3000,POR,3000,FoodService,135.0,135.0,64815.0,0,0,0,0
74,2024-07-29,2024,31,POR-3000,POR,3000,FoodService,595.0,175.0,64858.0,0,0,0,0
75,2024-08-05,2024,32,POR-3000,POR,3000,FoodService,0.0,0.0,64901.0,0,0,0,0
76,2024-08-12,2024,33,POR-3000,POR,3000,FoodService,155.0,155.0,64944.0,0,0,0,0
77,2024-08-19,2024,34,POR-3000,POR,3000,FoodService,0.0,0.0,64987.0,0,0,0,0
78,2024-08-26,2024,35,POR-3000,POR,3000,FoodService,120.0,120.0,65030.0,0,0,0,0
79,2024-09-02,2024,36,POR-3000,POR,3000,FoodService,125.0,125.0,65073.0,0,0,0,0
80,2024-09-09,2024,37,POR-3000,POR,3000,FoodService,390.0,176.0,65116.0,0,0,0,0
81,2024-09-16,2024,38,POR-3000,POR,3000,FoodService,165.0,165.0,65159.0,0,1,0,0
82,2024-09-23,2024,39,POR-3000,POR,3000,FoodService,0.0,0.0,65202.0,0,0,0,0
83,2024-09-30,2024,40,POR-3000,POR,3000,FoodService,0.0,0.0,65245.0,0,0,0,0
84,2024-10-07,2024,41,POR-3000,POR,3000,FoodService,95.0,95.0,65288.0,0,0,0,0
85,2024-10-14,2024,42,POR-3000,POR,3000,FoodService,100.0,100.0,65332.0,0,0,0,0
86,2024-10-21,2024,43,POR-3000,POR,3000,FoodService,85.0,85.0,65375.0,0,0,0,0
87,2024-10-28,2024,44,POR-3000,POR,3000,FoodService,85.0,85.0,65418.0,0,0,0,0
88,2024-11-04,2024,45,POR-3000,POR,3000,FoodService,75.0,75.0,65461.0,0,0,0,0
89,2024-11-11,2024,46,POR-3000,POR,3000,FoodService,90.0,90.0,65505.0,0,0,0,0
90,2024-11-18,2024,47,POR-3000,POR,3000,FoodService,80.0,80.0,65548.0,0,0,0,0
91,2024-11-25,2024,48,POR-3000,POR,3000,FoodService,80.0,80.0,65591.0,0,0,0,0
92,2024-12-02,2024,49,POR-3000,POR,3000,FoodService,0.0,0.0,65635.0,0,0,0,0
93,2024-12-09,2024,50,POR-3000,POR,3000,FoodService,55.0,55.0,65678.0,0,0,0,0
94,2024-12-16,2024,51,POR-3000,POR,3000,FoodService,215.0,176.0,65722.0,0,0,0,0
95,2024-12-23,2024,52,POR-3000,POR,3000,FoodService,145.0,145.0,65765.0,0,0,0,0
96,2024-12-30,2025,1,POR-3000,POR,3000,FoodService,0.0,0.0,65809.0,0,0,0,0
97,2025-01-06,2025,2,POR-3000,POR,3000,FoodService,0.0,0.0,65852.0,0,0,0,0
98,2025-01-13,2025,3,POR-3000,POR,3000,FoodService,0.0,0.0,65896.0,0,0,0,0
99,2025-01-20,2025,4,POR-3000,POR,3000,FoodService,210.0,176.0,65939.0,0,0,0,0
100,2025-01-27,2025,5,POR-3000,POR,3000,FoodService,0.0,0.0,65983.0,0,0,0,1
101,2025-02-03,2025,6,POR-3000,POR,3000,FoodService,0.0,0.0,66027.0,0,0,0,1
102,2025-02-10,2025,7,POR-3000,POR,3000,FoodService,65.0,65.0,66070.0,0,0,0,0
103,2025-02-17,2025,8,POR-3000,POR,3000,FoodService,0.0,0.0,66114.0,0,0,0,0
104,2025-02-24,2025,9,POR-3000,POR,3000,FoodService,0.0,0.0,66158.0,0,0,0,0
105,2025-03-03,2025,10,POR-3000,POR,3000,FoodService,0.0,0.0,66202.0,0,0,0,0
106,2025-03-10,2025,11,POR-3000,POR,3000,FoodService,0.0,0.0,66246.0,0,0,0,0
107,2025-03-17,2025,12,POR-3000,POR,3000,FoodService,0.0,0.0,66289.0,0,0,0,0
108,2025-03-24,2025,13,POR-3000,POR,3000,FoodService,315.0,177.0,66333.0,0,0,0,0
109,2025-03-31,2025,14,POR-3000,POR,3000,FoodService,270.0,177.0,66377.0,0,0,0,0
110,2025-04-07,2025,15,POR-3000,POR,3000,FoodService,0.0,0.0,66421.0,0,0,0,0
111,2025-04-14,2025,16,POR-3000,POR,3000,FoodService,0.0,0.0,66465.0,0,0,1,0
112,2025-04-21,2025,17,POR-3000,POR,3000,FoodService,105.0,105.0,66509.0,0,0,0,0
113,2025-04-28,2025,18,POR-3000,POR,3000,FoodService,0.0,0.0,66553.0,0,0,0,0
114,2025-05-05,2025,19,POR-3000,POR,3000,FoodService,305.0,177.0,66597.0,0,0,0,0
115,2025-05-12,2025,20,POR-3000,POR,3000,FoodService,0.0,0.0,66641.0,0,0,0,0
116,2025-05-19,2025,21,POR-3000,POR,3000,FoodService,130.0,130.0,66685.0,0,0,0,0
117,2025-05-26,2025,22,POR-3000,POR,3000,FoodService,90.0,90.0,66729.0,0,0,0,0
118,2025-06-02,2025,23,POR-3000,POR,3000,FoodService,110.0,110.0,66774.0,0,0,0,0
119,2025-06-09,2025,24,POR-3000,POR,3000,FoodService,90.0,90.0,66818.0,0,0,0,0
120,2025-06-16,2025,25,POR-3000,POR,3000,FoodService,135.0,135.0,66862.0,0,0,0,0
121,2025-06-23,2025,26,POR-3000,POR,3000,FoodService,0.0,0.0,66906.0,0,0,0,0
122,2025-06-30,2025,27,POR-3000,POR,3000,FoodService,460.0,177.0,66950.0,0,0,0,0
123,2025-07-07,2025,28,POR-3000,POR,3000,FoodService,0.0,0.0,66995.0,0,0,0,0
124,2025-07-14,2025,29,POR-3000,POR,3000,FoodService,555.0,177.0,67039.0,0,0,0,0
125,2025-07-21,2025,30,POR-3000,POR,3000,FoodService,135.0,135.0,67083.0,0,0,0,0
126,2025-07-28,2025,31,POR-3000,POR,3000,FoodService,120.0,120.0,67128.0,0,0,0,0
127,2025-08-04,2025,32,POR-3000,POR,3000,FoodService,135.0,135.0,67172.0,0,0,0,0
128,2025-08-11,2025,33,POR-3000,POR,3000,FoodService,0.0,0.0,67217.0,0,0,0,0
129,2025-08-18,2025,34,POR-3000,POR,3000,FoodService,120.0,120.0,67261.0,0,0,0,0
130,2025-08-25,2025,35,POR-3000,POR,3000,FoodService,130.0,130.0,67306.0,0,0,0,0
131,2025-09-01,2025,36,POR-3000,POR,3000,FoodService,0.0,0.0,67350.0,0,0,0,0
132,2025-09-08,2025,37,POR-3000,POR,3000,FoodService,345.0,177.0,67395.0,0,0,0,0
133,2025-09-15,2025,38,POR-3000,POR,3000,FoodService,150.0,150.0,67439.0,0,1,0,0
134,2025-09-22,2025,39,POR-3000,POR,3000,FoodService,480.0,178.0,67484.0,0,0,0,0
135,2025-09-29,2025,40,POR-3000,POR,3000,FoodService,330.0,178.0,67529.0,0,0,0,0
136,2025-10-06,2025,41,POR-3000,POR,3000,FoodService,0.0,0.0,67573.0,0,0,0,0
137,2025-10-13,2025,42,POR-3000,POR,3000,FoodService,85.0,85.0,67618.0,0,0,0,0
138,2025-10-20,2025,43,POR-3000,POR,3000,FoodService,0.0,0.0,67663.0,0,0,0,0
139,2025-10-27,2025,44,POR-3000,POR,3000,FoodService,180.0,178.0,67708.0,0,0,0,0
140,2025-11-03,2025,45,POR-3000,POR,3000,FoodService,110.0,110.0,67752.0,0,0,0,0
141,2025-11-10,2025,46,POR-3000,POR,3000,FoodService,0.0,0.0,67797.0,0,0,0,0
142,2025-11-17,2025,47,POR-3000,POR,3000,FoodService,80.0,80.0,67842.0,0,0,0,0
143,2025-11-24,2025,48,POR-3000,POR,3000,FoodService,0.0,0.0,67887.0,0,0,0,0
144,2025-12-01,2025,49,POR-3000,POR,3000,FoodService,75.0,75.0,67932.0,0,0,0,0
145,2025-12-08,2025,50,POR-3000,POR,3000,FoodService,150.0,150.0,67977.0,0,0,0,0
146,2025-12-15,2025,51,POR-3000,POR,3000,FoodService,0.0,0.0,68022.0,0,0,0,0
147,2025-12-22,2025,52,POR-3000,POR,3000,FoodService,0.0,0.0,68067.0,0,0,0,0
148,2025-12-29,2026,1,POR-3000,POR,3000,FoodService,85.0,85.0,68112.0,0,0,0,0
149,2026-01-05,2026,2,POR-3000,POR,3000,FoodService,0.0,0.0,68157.0,0,0,0,0
150,2026-01-12,2026,3,POR-3000,POR,3000,FoodService,0.0,0.0,68202.0,0,0,0,0
151,2026-01-19,2026,4,POR-3000,POR,3000,FoodService,55.0,55.0,68247.0,0,0,0,0
152,2026-01-26,2026,5,POR-3000,POR,3000,FoodService,55.0,0.0,68292.0,0,0,0,1
153,2026-02-02,2026,6,POR-3000,POR,3000,FoodService,93.0,0.0,68338.0,0,0,0,1
154,2026-02-09,2026,7,POR-3000,POR,3000,FoodService,291.0,178.0,68383.0,0,0,0,0
155,2026-02-16,2026,8,POR-3000,POR,3000,FoodService,310.0,178.0,68428.0,0,0,0,0
156,2026-02-23,2026,9,POR-3000,POR,3000,FoodService,70.0,70.0,68473.0,0,0,0,0
